price,bedrooms,bathrooms,addr,apt,lat,lng,zipcode
"2,905",1,2,321 E 22nd St,4O,40.736939,-73.9802505,10010
"7,750",2,2,340 E 23rd St,8M,40.7369621,-73.9794421,10010
"7,500",2,2,340 E 23rd St,1B,40.7369621,-73.9794421,10010
"2,800",1,1,340 E 23rd St,11J,40.7369621,-73.9794421,10010
"2,995",1,1,340 E 23rd St,12B,40.7369621,-73.9794421,10010
"2,895",1,6,340 E 23rd St,8J,40.7369621,-73.9794421,10010
"4,595",3,1,233 E 21st St,4,40.7370616,-73.9824141,10010
"4,850",2,2,320 E 23rd St,15M,40.7371709,-73.979949,10010
"2,500",1,4,301 E 22nd St,5-G,40.7372766,-73.9810898,10010
"4,750",2,2,312 E 23rd St,6,40.737329,-73.9802939,10010
"2,600",1,5,310 E 23rd St,9H,40.7374195,-73.9804955,10010
"2,700",1,3,310 E 23rd St,12C,40.7374195,-73.9804955,10010
"4,550",1,1,300 E 23rd St,10B,40.7375124,-73.9807665,10010
"4,600",1,1,300 E 23rd St,9E,40.7375124,-73.9807665,10010
"8,995",5,2,220 E 22nd St,6OP,40.7375811,-73.9827292,10010
"4,445",2,1,220 E 22nd St,3MM,40.7375811,-73.9827292,10010
"4,300",1,1,220 E 22nd St,6V,40.7375811,-73.9827292,10010
"2,650",1,2,39 Gramercy Park N,A,40.7377372,-73.9843495,10010
"5,660",2,1,210 E 22nd St,6O,40.7377438,-73.9831115,10010
"7,755",4,3,210 E 22nd St,4V,40.7377438,-73.9831115,10010
"5,660",3,1,210 E 22nd St,6P,40.7377438,-73.9831115,10010
"6,700",3,2,30 Waterside Plz,300660,40.7379302,-73.9728061,10010
"3,850",1,1,30 Waterside Plz,300266,40.7379302,-73.9728061,10010
"5,400",2,2,30 Waterside Plz,300128,40.7379302,-73.9728061,10010
"4,733",2,2,30 Waterside Plz,300008,40.7379302,-73.9728061,10010
"6,525",2,2,234 E 23rd St,5C,40.7380251,-73.9819026,10010
"5,600",1,1,234 E 23rd St,15A,40.7380251,-73.9819026,10010
"6,050",4,1,152 E 22nd St,4A,40.7382125,-73.9842965,10010
"2,929",1,1,152 E 22nd St,6C,40.7382125,-73.9842965,10010
"4,150",2,1,401 2nd Ave,8-F,40.7382639,-73.9811646,10010
"5,500",3,1,401 2nd Ave,9-G,40.7382639,-73.9811646,10010
"3,250",1,1,401 2nd Ave,24C,40.7382639,-73.9811646,10010
"3,200",1,1,401 2nd Ave,9C,40.7382639,-73.9811646,10010
"5,395",1,1,160 E 22nd St,12D,40.7382684,-73.9840801,10010
"9,200",2,2,160 E 22nd St,5C,40.7382684,-73.9840801,10010
"8,850",2,2,160 E 22nd St,9C,40.7382684,-73.9840801,10010
"2,450",1,1,144 E 22nd St,2E,40.7383268,-73.984547,10010
"3,200",1,1,134 E 22nd St,601,40.7384346,-73.9847648,10010
"1,995",1,1,326 E 25th St,5A,40.7384784,-73.9787709,10010
"3,300",1,1,40 Waterside Plz,400218,40.7385291,-73.9728777,10010
"4,033",2,1,40 Waterside Plz,220,40.7385291,-73.9728777,10010
"5,800",3,1,40 Waterside Plz,400676,40.7385291,-73.9728777,10010
"3,033",1,1,40 Waterside Plz,712,40.7385291,-73.9728777,10010
"4,200",2,1,40 Waterside Plz,400468,40.7385291,-73.9728777,10010
"4,560",1,1,290 3rd Ave,17C,40.7385802,-73.9836842,10010
"2,600",1,1,305 E 24th St,9S,40.7385915,-73.9800389,10010
"3,850",2,1,305 E 24th St,9G,40.7385915,-73.9800389,10010
"3,945",2,1,219 E 23rd St,,40.7386229,-73.981921,10010
"3,595",1,1,219 E 23rd St,20,40.7386229,-73.981921,10010
"17,000",2,2,50 Gramercy Park N,12B,40.738624,-73.98606,10010
"29,000",3,2,50 Gramercy Park N,15AB,40.738624,-73.98606,10010
"2,785",1,1,236 E 24th St,5C,40.7386269,-73.9811283,10010
"3,300",1,1,145 E 22nd St,5HH,40.7386335,-73.9842365,10010
"2,750",1,2,145 E 22nd St,4B,40.7386335,-73.9842365,10010
"2,575",1,1,240 E 24th St,3H,40.7386489,-73.9808978,10010
"2,800",1,1,240 E 24th St,3A,40.7386489,-73.9808978,10010
"2,800",1,1,240 E 24th St,3ANOR,40.7386489,-73.9808978,10010
"2,995",1,1,221 E 23rd St,4,40.7386754,-73.9818912,10010
"3,200",1,1,4 Lexington Ave,9B,40.7388478,-73.9857203,10010
"2,500",1,1,4 Lexington Ave,3S,40.7388478,-73.9857203,10010
"2,500",1,1,4 Lexington Ave,2S,40.7388478,-73.9857203,10010
"7,295",4,2,229 E 24th St,5,40.7391091,-73.9812122,10010
"2,800",1,1,102 E 22nd St,6A,40.7391236,-73.9864322,10010
"6,000",2,2,270 Park Ave S,,40.7391917,-73.9873264,10010
"3,100",1,1,242 E 25th St,8-C,40.739201,-73.9805238,10010
"2,995",1,1,212 E 25th St,LE,40.739571,-73.981523,10010
"4,495",1,8,214 E 25th St,1RW,40.7395718,-73.9814722,10010
"2,895",1,1,214 E 25th St,3RW,40.7395718,-73.9814722,10010
"2,300",1,2,449 2nd Ave,1D,40.7395971,-73.9799936,10010
"2,995",1,1,210 E 25th St,4RE,40.7396237,-73.9816004,10010
"3,895",2,1,210 E 25th St,2FW,40.7396237,-73.9816004,10010
"2,795",1,1,208 E 25th St,LE,40.7396707,-73.9816714,10010
"2,995",1,1,208 E 25th St,43,40.7396707,-73.9816714,10010
"2,995",1,1,148 E 24th St,3F,40.7397207,-73.9838467,10010
"2,250",1,1,227 E 25th St,1A,40.739723,-73.9807411,10010
"2,995",1,1,295 Park Ave S,4G,40.739778,-73.9863746,10010
"4,028",2,1,295 Park Ave S,1325,40.739778,-73.9863746,10010
"4,450",2,1,295 Park Ave S,5E,40.739778,-73.9863746,10010
"6,750",3,2,295 Park Ave S,8F,40.739778,-73.9863746,10010
"3,095",1,1,295 Park Ave S,5A,40.739778,-73.9863746,10010
"2,296",1,1,225 E 25th St,3D,40.7397862,-73.9809103,10010
"5,500",3,1,144 E 24th St,9B,40.7398073,-73.9840563,10010
"3,495",1,2,219 E 25th St,1FF,40.7398517,-73.981121,10010
"3,400",2,1,219 E 25th St,4CC,40.7398517,-73.981121,10010
"11,000",2,2,141 5th Ave,3A,40.739927,-73.9903819,10010
"2,250",1,2,217 E 25th St,5,40.7399274,-73.9812231,10010
"8,400",1,1,45 E 22nd St,16B,40.7399733,-73.9873258,10010
"16,950",2,2,45 E 22nd St,28A,40.7399733,-73.9873258,10010
"15,995",2,2,45 E 22nd St,34B,40.7399733,-73.9873258,10010
"12,500",2,2,45 E 22nd St,36B,40.7399733,-73.9873258,10010
"15,950",2,2,45 E 22nd St,28B,40.7399733,-73.9873258,10010
"19,999",2,2,45 E 22nd St,42B,40.7399733,-73.9873258,10010
"29,500",3,3,45 E 22nd St,44A,40.7399733,-73.9873258,10010
"5,550",2,2,121 E 23rd St,10A,40.7400367,-73.9853668,10010
"2,850",1,4,121 E 23rd St,4G,40.7400367,-73.9853668,10010
"5,875",4,1,12 E 22nd St,7G,40.7400781,-73.9887489,10010
"5,400",3,1,12 E 22nd St,3G,40.7400781,-73.9887489,10010
"2,800",1,1,220 E 26th St,1K,40.7401075,-73.9807857,10010
"2,200",1,4,220 E 26th St,2F,40.7401075,-73.9807857,10010
"2,635",1,1,134 E 24th St,2A,40.7401117,-73.9847144,10010
"2,600",1,1,134 E 24th St,3-F,40.7401117,-73.9847144,10010
"2,595",1,1,132 E 24th St,3,40.7401413,-73.984786,10010
"4,600",2,1,E 23rd St and Park Ave S,,40.7402137,-73.9864169,10010
"1,900",1,5,237 E 26th St,2C,40.7402294,-73.980018,10010
"1,875",1,1,237 E 26th St,G1,40.7402294,-73.980018,10010
"2,625",1,1,130 E 24th St,5-B,40.7402945,-73.9848211,10010
"19,750",2,2,23 E 22nd St,27B,40.7403115,-73.9881727,10010
"35,950",3,3,23 E 22nd St,8A,40.7403115,-73.9881727,10010
"15,000",2,2,23 E 22nd St,33A,40.7403115,-73.9881727,10010
"3,995",3,1,206 E 26th St,5A,40.7403644,-73.9813029,10010
"4,495",3,1,206 E 26th St,1A,40.7403644,-73.9813029,10010
"2,525",1,1,200 E 26th St,3A,40.7404166,-73.9814266,10010
"2,050",1,6,161 E 25th St,5D,40.7404822,-73.9825038,10010
"2,095",1,1,219 E 26th St,8,40.7405024,-73.9806979,10010
"3,095",1,1,50 Lexington Ave,11A,40.7405505,-73.9842812,10010
"3,150",1,1,50 Lexington Ave,21B,40.7405505,-73.9842812,10010
"3,200",1,1,50 Lexington Ave,21G,40.7405505,-73.9842812,10010
"5,000",2,2,5 E 22nd St,5D,40.7406128,-73.9890735,10010
"6,750",2,2,5 E 22nd St,19J,40.7406128,-73.9890735,10010
"6,000",2,2,5 E 22nd St,28F,40.7406128,-73.9890735,10010
"3,475",1,1,5 E 22nd St,3E,40.7406128,-73.9890735,10010
"3,850",1,1,5 E 22nd St,4L,40.7406128,-73.9890735,10010
"14,995",4,4,213 E 26th St,CH,40.740618,-73.980924,10010
"10,750",3,2,4 W 22nd St,10,40.7409168,-73.9907934,10010
"22,000",3,3,12E Madison Ave,10,40.7410404,-73.9878598,10010
"4,080",2,1,153 E 26th St,6B,40.7411622,-73.9822049,10010
"5,600",1,1,37 W 21st St,1202,40.7411823,-73.9923165,10010
"5,225",1,1,37 W 21st St,803,40.7411823,-73.9923165,10010
"5,100",1,1,37 W 21st St,804,40.7411823,-73.9923165,10010
"2,795",1,1,141 E 26th St,31,40.7412474,-73.982729,10010
"2,395",1,2,178 5th Ave,11,40.7412703,-73.9901552,10010
"3,195",1,1,145 E 26th St,4D,40.7412721,-73.9825309,10010
"20,500",3,3,5G Madison Ave,10,40.7412743,-73.9873664,10010
"2,095",1,1,137 E 26th St,E2,40.7413778,-73.9828024,10010
"10,900",2,2,34 W 22nd St,5THFL,40.74143,-73.9920616,10010
"8,500",1,1,11 Madison Ave,10B,40.7415114,-73.9869677,10010
"4,500",1,1,45 E 25th St,25A,40.7419959,-73.9863166,10010
"4,250",1,1,45 E 25th St,15B,40.7419959,-73.9863166,10010
"11,750",2,2,2C Madison Ave,10,40.74228,-73.987855,10010
"15,900",3,2,60 W 23rd St,21C,40.7423606,-73.9923849,10010
"3,595",1,1,60 W 23rd St,545,40.7423606,-73.9923849,10010
"7,695",2,2,60 W 23rd St,1511,40.7423606,-73.9923849,10010
"6,795",2,2,60 W 23rd St,1026,40.7423606,-73.9923849,10010
"7,495",2,2,60 W 23rd St,1801,40.7423606,-73.9923849,10010
"4,395",1,1,60 W 23rd St,809,40.7423606,-73.9923849,10010
"4,395",1,1,60 W 23rd St,430,40.7423606,-73.9923849,10010
"35,000",4,4,10 Madison Sq W,16D,40.7427673,-73.9893285,10010
"9,995",2,2,15 E 26th St,18C,40.7433494,-73.9870043,10010
"4,646",1,1,77 W 24th St,H20,40.7435617,-73.9918929,10010
"4,200",1,1,77 W 24th St,10H,40.7435617,-73.9918929,10010
"3,595",1,1,77 W 24th St,7D,40.7435617,-73.9918929,10010
"9,000",2,2,225 5th Ave,2B,40.7435938,-73.9875777,10010
"9,495",2,2,225 5th Ave,8S,40.7435938,-73.9875777,10010
"8,995",1,2,225 5th Ave,11A,40.7435938,-73.9875777,10010
"8,995",2,2,225 5th Ave,4A,40.7435938,-73.9875777,10010
"9,200",3,2,38 W 26th St,7A,40.7442852,-73.9907407,10010
"5,550",1,1,55 W 25th St,32C,40.7443156,-73.991439,10010
"3,900",1,9,55 W 25th St,22L,40.7443156,-73.991439,10010
"3,600",1,2,55 W 25th St,27A,40.7443156,-73.991439,10010
"7,200",1,1,55 W 25th St,7J,40.7443156,-73.991439,10010
"4,295",1,1,W 26th St and Ave Of The Americas,,40.7447955,-73.9914219,10010
"6,495",2,2,W 26th St and Ave Of The Americas,,40.7447955,-73.9914219,10010
"3,795",1,2,W 26th St and Ave Of The Americas,,40.7447955,-73.9914219,10010
"9,874",2,2,55 W 26th St,,40.7449596,-73.990914,10010
"2,785",1,1,236 E 24th St,3D,42.7752488,-86.0963653,10010
"4,775",1,1,280 Park Ave S,4G,44.9768585,-93.2593277,10010
"3,095",1,2,295 Park Ave S,2325,44.9768585,-93.2593277,10010
"9,500",2,2,260 Park Ave S,2C,44.9768585,-93.2593277,10010
"4,995",1,1,280 Park Ave S,24E,44.9769732,-93.2597301,10010
"3,000",1,8,303 Park Ave S,310,46.9197054,-95.0583841,10010
"7,850",2,2,280 Park Ave S,23J,46.9202635,-95.0583951,10010
"5,295",1,1,280 Park Ave S,10C,46.9202635,-95.0583951,10010
"6,995",2,2,280 Park Ave S,19L,46.9202635,-95.0583951,10010
"5,750",1,1,280 Park Ave S,23M,46.9202635,-95.0583951,10010
"8,499",2,2,280 Park Ave S,7A,46.9202635,-95.0583951,10010
"4,850",1,1,280 Park Ave S,13H,46.9202635,-95.0583951,10010
"7,695",2,2,280 Park Ave S,20B,46.9202635,-95.0583951,10010
"4,725",1,1,280 Park Ave S,15D,46.9202635,-95.0583951,10010
"15,000",2,2,260 Park Ave S,7J,46.9204634,-95.0584004,10010
"39,995",3,3,508 W 24th St,PH,40.748487,-74.004583,10011
"7,500",2,2,520 W 22nd St,2,40.7472159,-74.0057598,10011
"3,099",1,1,164 8th Ave,1,40.7423062,-74.000356,10011
"6,000",3,2,448 W 22nd St,5J,40.746339,-74.003485,10011
"6,495",1,2,446 W 22nd St,GARDEN,40.7463431,-74.0034628,10011
"4,995",1,1,449 W 22nd St,1,40.7466573,-74.0032699,10011
"4,250",1,1,440 W 22nd St,3R,40.746193,-74.003241,10011
"7,500",2,2,440 W 22nd St,GARDEN,40.746193,-74.003241,10011
"5,495",1,1,355 W 22nd St,3,40.7456991,-74.0010199,10011
"3,195",2,1,404 W 22nd St,4N,40.7458036,-74.0022081,10011
"3,250",1,1,266 W 22nd St,2,40.7443141,-73.9986231,10011
"4,995",3,2,275 W 22nd St,A-1,40.744594,-73.998305,10011
"5,800",2,1,402 W 20th St,1,40.7446577,-74.0032602,10011
"4,000",1,1,418 W 20th St,3,40.744844,-74.003831,10011
"19,995",4,3,323 W 21st St,1,40.744717,-74.000506,10011
"7,000",2,3,356 W 21st St,1,40.7448745,-74.001951,10011
"3,889",2,1,214 W 21st St,4E,40.7429867,-73.9975348,10011
"3,150",2,1,222 W 20th St,16,40.7425605,-73.998282,10011
"2,350",1,3,254 W 20th St,2B,40.743147,-73.999517,10011
"3,200",1,1,445 W 19th St,,40.745085,-74.004852,10011
"5,500",2,1,331 W 19th St,PARLOR,40.743539,-74.001368,10011
"3,800",2,1,308 W 18th St,1,40.7423354,-74.0014078,10011
"3,690",2,1,233 W 18th St,B,40.7418748,-73.9992711,10011
"7,495",2,2,231 10th Ave,4B,40.7482578,-74.0041067,10011
"7,400",2,2,124 W 18th St,3,40.7401431,-73.9962141,10011
"3,200",2,1,148 W 17th St,2B,40.7399803,-73.9976307,10011
"6,215",1,1,430 W 17th St,326J,40.7432709,-74.005345,10011
"2,150",1,1,225 W 16th St,1-B,40.7405177,-73.9996949,10011
"2,500",1,1,92 7th Ave,10H,40.7397342,-73.9991581,10011
"5,700",2,1,137 W 15th St,1R,40.7388679,-73.997684,10011
"4,800",1,1,129 W 15th St,2,40.7387204,-73.9974563,10011
"3,500",1,7,20 W 15th St,6P,41.862101,-87.627532,10011
"2,650",1,1,231 W 13th St,8,40.7385962,-74.0015313,10011
"3,395",1,4,213 W 13th St,5C,40.7383404,-74.0009257,10011
"2,650",1,2,213 W 13th St,D,40.7383404,-74.0009257,10011
"3,675",1,1,112 W 13th St,00060J,40.7368356,-73.9982066,10011
"5,300",2,1,112 W 13th St,00024J,40.7368356,-73.9982066,10011
"9,750",2,2,22 Greenwich Ave,1,40.7348982,-73.9998409,10011
"3,195",1,1,26 Greenwich Ave,4F,40.7349954,-73.9999271,10011
"2,695",1,2,26 Greenwich Ave,1A,40.7349954,-73.9999271,10011
"5,295",1,1,115 W 10th St,3,40.7349146,-73.9994202,10011
"15,500",3,2,136 W 11th St,P1,40.73579,-73.9999349,10011
"19,000",4,3,496 Avenue Of The Americas,,40.7362557,-73.9972871,10011
"40,000",5,5,19 W 12th St,,40.735245,-73.995351,10011
"6,234",2,2,26 W 11th St,G,40.7343289,-73.9962419,10011
"7,595",1,1,34 W 9th St,3,40.7334201,-73.9977457,10011
"4,795",1,1,20 W 9th St,3F,40.7331945,-73.9971811,10011
"22,000",3,3,20 W 9th St,1,40.7331945,-73.9971811,10011
"3,950",1,7,8 W 9th St,7,40.7329985,-73.9966865,10011
"3,200",1,1,22 W 8th St,3J,40.7326287,-73.9976676,10011
"8,500",2,2,126 Waverly Pl,2E,40.7326682,-73.9999112,10011
"6,200",1,1,54 W 9th St,4,39.8514177,-75.3644868,10011
"4,200",1,1,36 W 9th St,5,39.8515902,-75.3642357,10011
"3,500",1,1,43 W 9th St,4R,40.6767368,-74.0048462,10011
"1,200",4,2,5th Ave and Washington Mews,,40.7318599,-73.9966598,10011
"7,750",1,1,2 5th Ave,2S,40.7319904,-73.9970649,10011
"9,800",3,2,20 5th Ave,15,40.732785,-73.9963495,10011
"8,800",2,2,20 5th Ave,6C,40.732785,-73.9963495,10011
"6,500",2,1,20 5th Ave,14,40.732785,-73.9963495,10011
"9,800",3,2,5th Ave and E 9th St,,40.7328437,-73.9959437,10011
"3,700",1,7,19 W 8th St,7,40.7328835,-73.9974172,10011
"14,402",3,2,24 5th Ave,1132,40.7332414,-73.9963068,10011
"4,500",1,1,24 5th Ave,324,40.7332414,-73.9963068,10011
"2,950",1,1,24 5th Ave,1611,40.7332414,-73.9963068,10011
"3,095",1,4,24 5th Ave,427,40.7332414,-73.9963068,10011
"2,995",1,3,24 5th Ave,1020,40.7332414,-73.9963068,10011
"10,000",2,2,32 W 9th St,,40.7334459,-73.9976241,10011
"14,200",3,1,31 W 10th St,6,40.7342844,-73.99695,10011
"5,867",1,1,28 W 11th St,B,40.7343658,-73.9963055,10011
"19,500",3,3,31 W 11th St,6A,40.7347533,-73.9961974,10011
"5,585",1,1,56 W 11th St,PHE,40.734796,-73.9973044,10011
"7,395",3,2,70 W 11th St,3W,40.7349389,-73.9978159,10011
"1,750",1,2,49 W 11th St,19,40.7350242,-73.996913,10011
"6,199",2,2,34 W 12th St,PH,40.7350791,-73.9959863,10011
"2,950",1,1,78 W 11th St,6,40.7351482,-73.9980751,10011
"3,575",1,2,461 Avenue Of The Americas,1A,40.7353195,-73.9985524,10011
"5,042",1,1,82 W 12th St,5D,40.7356712,-73.9975026,10011
"9,500",3,1,6 W 14th St,4A,40.7359622,-73.9943661,10011
"15,500",3,2,40 W 13th St,5R,40.7360406,-73.9963216,10011
"3,500",1,1,25 W 13th St,1DS,40.7361101,-73.9954993,10011
"3,800",1,2,101 W 12th St,16E,40.7363919,-73.9980059,10011
"3,300",1,1,101 W 12th St,3X,40.7363919,-73.9980059,10011
"42,000",5,5,155 W 11th St,6,40.7365354,-74.000562,10011
"3,200",1,1,96 5th Ave,7,40.7366418,-73.9935463,10011
"3,725",1,1,W 13th St and Ave Of The Americas,,40.7366617,-73.997364,10011
"6,995",1,1,65 W 13th St,4D,40.7366739,-73.9966616,10011
"3,100",1,2,E 15th St and W 15th St,,40.7366894,-73.9931526,10011
"3,300",1,2,E 15th St and W 15th St,,40.7366894,-73.9931526,10011
"4,500",2,1,E 15th St and W 15th St,,40.7366894,-73.9931526,10011
"2,950",1,1,106 W 13th St,27,40.7367423,-73.9980647,10011
"24,000",3,3,160 W 12th St,76,40.7368274,-74.0001581,10011
"3,350",1,1,10 W 15th St,926,40.7368926,-73.9941044,10011
"4,000",1,1,105 W 13th St,7A,40.7369605,-73.9976575,10011
"2,900",1,1,128 W 13th St,33,40.7370544,-73.9987831,10011
"4,500",1,1,22 W 15th St,14C,40.7370787,-73.9946078,10011
"3,900",1,1,22 W 15th St,7A,40.7370787,-73.9946078,10011
"5,600",1,1,22 W 15th St,9C,40.7370787,-73.9946078,10011
"5,000",1,1,22 W 15th St,14H,40.7370787,-73.9946078,10011
"9,500",2,2,171 W 12th St,4B,40.7371666,-73.9999642,10011
"3,600",1,1,117 W 13th St,59,40.7372259,-73.9980713,10011
"2,600",1,5,117 W 13th St,35,40.7372259,-73.9980713,10011
"6,500",3,2,29 7th Ave,4,40.7373632,-74.0002019,10011
"2,999",1,1,W 14th St and 6th Ave,,40.737368,-73.9968432,10011
"4,100",1,1,W 14th St and 6th Ave,,40.737368,-73.9968432,10011
"3,500",1,1,2 W 16th St,2F,40.7373805,-73.9932267,10011
"2,800",1,1,2 W 16th St,G2,40.7373805,-73.9932267,10011
"14,000",3,3,50 W 15th St,5CC,40.7374543,-73.9954308,10011
"6,985",1,1,35 W 15th St,10B,40.737495,-73.9947042,10011
"9,950",2,2,116 W 14th St,5N,40.7375182,-73.9979574,10011
"3,150",1,1,162 W 13th St,34,40.7375695,-73.9999,10011
"2,099",1,1,24 W 16th St,SEB2,40.737855,-73.995015,10011
"3,000",1,1,175 W 13th St,9A,40.7378646,-73.9998458,10011
"3,595",1,1,77 W 15th St,118,40.7380861,-73.9959487,10011
"13,500",2,2,12 W 17th St,9,40.7381258,-73.9932499,10011
"5,695",2,1,108 W 15th St,2K,40.7381713,-73.9970717,10011
"3,295",1,5,108 W 15th St,3L,40.7381713,-73.9970717,10011
"4,295",1,1,108 W 15th St,5E,40.7381713,-73.9970717,10011
"2,550",1,4,224 W 13th St,2R,40.73823,-74.001543,10011
"10,750",2,2,135 W 14th St,8,40.7382859,-73.9982794,10011
"3,729",1,3,101 W 15th St,111,40.7383013,-73.9966664,10011
"4,440",1,1,101 W 15th St,214,40.7383013,-73.9966664,10011
"3,462",1,1,101 W 15th St,316,40.7383013,-73.9966664,10011
"3,025",1,1,226 W 13th St,7,40.7383149,-74.0015945,10011
"3,200",1,9,56 7th Ave,5G,40.7383522,-74.0001883,10011
"3,295",1,1,234 W 13th St,42,40.7384433,-74.0019056,10011
"8,085",2,2,130 W 15th St,26920,40.7384506,-73.9977613,10011
"3,730",1,4,130 W 15th St,26745,40.7384506,-73.9977613,10011
"5,055",1,1,130 W 15th St,26769,40.7384506,-73.9977613,10011
"7,405",2,2,130 W 15th St,26930,40.7384506,-73.9977613,10011
"4,526",1,1,130 W 15th St,7E,40.7384506,-73.9977613,10011
"5,295",2,2,43 W 16th St,,40.7385443,-73.9949946,10011
"2,895",1,1,119 W 15th St,2RW,40.7386108,-73.9971139,10011
"2,495",1,9,237 W 13th St,16,40.7387289,-74.0016832,10011
"3,000",1,1,241 W 13th St,5,40.7387959,-74.0018715,10011
"1,900",1,1,218 W 14th St,10W,40.7388521,-74.0009622,10011
"2,261",1,1,158 W 15th St,1C,40.7388583,-73.9987874,10011
"2,400",1,3,220 W 14th St,D3,40.7388672,-74.0010548,10011
"7,400",2,2,575 Avenue Of The Americas,4B,40.7389318,-73.9960545,10011
"4,295",2,2,30 W 18th St,13A,40.7390497,-73.993548,10011
"4,295",2,2,30 W 18th St,14A,40.7390497,-73.993548,10011
"6,500",3,2,30 W 18th St,16B,40.7390497,-73.993548,10011
"5,325",1,2,30 W 18th St,4F,40.7390497,-73.993548,10011
"3,150",1,3,30 W 18th St,3B,40.7390497,-73.993548,10011
"6,200",2,2,217 W 14th St,2FE,40.7391093,-74.0003538,10011
"11,500",1,2,122 Greenwich Ave,6A,40.739198,-74.002429,10011
"15,000",3,2,63 W 17th St,9A,40.7393092,-73.994929,10011
"5,750",3,1,250 W 14th St,4,40.7393541,-74.0021546,10011
"3,050",1,5,237 W 14th St,1RW,40.7394219,-74.0010911,10011
"5,195",2,2,135 W 16th St,1C,40.7395726,-73.997357,10011
"3,500",1,1,135 W 16th St,61,40.7395726,-73.997357,10011
"5,200",1,1,205 W 15th St,4T,40.7396706,-73.999596,10011
"3,495",1,1,255 W 14th St,,40.7397346,-74.0018431,10011
"2,995",1,1,236 W 15th St,14,40.739752,-74.0009422,10011
"3,525",1,1,151 W 16th St,2A,40.7397592,-73.9979532,10011
"2,575",1,1,151 W 16th St,1H,40.7397592,-73.9979532,10011
"4,395",1,1,151 W 16th St,LL,40.7397592,-73.9979532,10011
"10,200",5,2,21 W 19th St,5,40.7397879,-73.9925419,10011
"3,695",2,1,240 W 15th St,17,40.7398091,-74.0010934,10011
"2,700",1,1,144 W 17th St,4FE,40.739927,-73.997569,10011
"3,175",1,1,210 W 16th St,6H,40.7399879,-73.9994169,10011
"3,145",1,1,210 W 16th St,4H,40.7399879,-73.9994169,10011
"4,215",2,1,210 W 16th St,4A,40.7399879,-73.9994169,10011
"7,900",2,2,112 W 18th St,2C,40.739992,-73.9958736,10011
"3,500",1,1,254 W 15th St,3C,40.7399957,-74.0015168,10011
"2,700",1,1,235 W 15th St,3C,40.7400402,-74.0005517,10011
"2,550",1,1,224 W 16th St,19,40.7402358,-74.0001066,10011
"2,850",1,1,222 W 16th St,3S,40.7402505,-73.9999953,10011
"2,450",1,1,255 W 15th St,13,40.7402837,-74.0013145,10011
"6,800",1,1,101 W 18th St,6,40.7403277,-73.9952031,10011
"15,500",3,3,15 W 20th St,8B,40.7403553,-73.9920264,10011
"2,775",1,1,217 W 16th St,4C,40.7403811,-73.9993796,10011
"2,550",1,1,W 15th St and 8th Ave,,40.740444,-74.002019,10011
"3,750",2,1,W 15th St and 8th Ave,,40.740444,-74.002019,10011
"4,200",1,2,W 15th St and 8th Ave,,40.740444,-74.002019,10011
"2,599",1,1,240 W 16th St,GFA,40.7404978,-74.0006469,10011
"2,495",1,1,229 W 16th St,A,40.7405121,-73.9999377,10011
"2,400",1,1,244 W 16th St,RE,40.7405207,-74.0007639,10011
"3,795",2,1,110 8th Ave,4S,40.7407081,-74.0016311,10011
"5,200",1,6,650 Avenue Of The Americas,4C,40.7407484,-73.9939939,10011
"1,995",1,1,328 W 15th St,C3,40.7408127,-74.0033492,10011
"6,950",1,2,130 W 19th St,7C,40.7409309,-73.9962012,10011
"11,300",2,2,130 W 19th St,THF,40.7409309,-73.9962012,10011
"2,450",1,1,253 W 16th St,1F,40.7409745,-74.0007855,10011
"2,900",1,3,253 W 16th St,6I,40.7409745,-74.0007855,10011
"5,950",1,1,121 W 19th St,5D,40.741105,-73.995619,10011
"4,500",3,1,352 W 15th St,1,40.7411262,-74.004201,10011
"8,000",2,2,305 W 16th St,4K,40.741349,-74.0019021,10011
"11,500",3,3,305 W 16th St,6D,40.741349,-74.0019021,10011
"7,950",1,2,270 W 17th St,19C,40.7413757,-74.0008702,10011
